Date,Amount,Category,Lag_1,Lag_4,Growth_Rate,Roll_Std_4,Trend_Target,Month,Week,Cat_Baby Food,Cat_Beverages,Cat_Cereal,Cat_Clothes,Cat_Cosmetics,Cat_Fruits,Cat_Household,Cat_Meat,Cat_Office Supplies,Cat_Personal Care,Cat_Snacks,Cat_Vegetables
2010-09-05,0.0,Clothes,0.0,0.0,0.0,0.0,0,9,35,False,False,False,True,False,False,False,False,False,False,False,False
2010-09-12,0.0,Clothes,0.0,0.0,0.0,0.0,0,9,36,False,False,False,True,False,False,False,False,False,False,False,False
2010-09-19,0.0,Clothes,0.0,0.0,0.0,0.0,0,9,37,False,False,False,True,False,False,False,False,False,False,False,False
2010-09-26,0.0,Clothes,0.0,0.0,0.0,0.0,0,9,38,False,False,False,True,False,False,False,False,False,False,False,False
2010-10-03,0.0,Clothes,0.0,0.0,0.0,0.0,0,10,39,False,False,False,True,False,False,False,False,False,False,False,False
2010-10-10,0.0,Clothes,0.0,0.0,0.0,0.0,0,10,40,False,False,False,True,False,False,False,False,False,False,False,False
2010-10-17,0.0,Clothes,0.0,0.0,0.0,0.0,0,10,41,False,False,False,True,False,False,False,False,False,False,False,False
2010-10-24,0.0,Clothes,0.0,0.0,0.0,0.0,0,10,42,False,False,False,True,False,False,False,False,False,False,False,False
2010-10-31,668356.48,Clothes,0.0,0.0,0.0,0.0,1,10,43,False,False,False,True,False,False,False,False,False,False,False,False
2010-11-07,0.0,Clothes,668356.48,0.0,0.0,334178.24000000005,0,11,44,False,False,False,True,False,False,False,False,False,False,False,False
2010-11-14,0.0,Clothes,0.0,0.0,-1.0,334178.24000000005,0,11,45,False,False,False,True,False,False,False,False,False,False,False,False
2010-11-21,0.0,Clothes,0.0,0.0,0.0,334178.24000000005,0,11,46,False,False,False,True,False,False,False,False,False,False,False,False
2010-11-28,0.0,Clothes,0.0,668356.48,0.0,334178.24000000005,0,11,47,False,False,False,True,False,False,False,False,False,False,False,False
2010-12-05,0.0,Clothes,0.0,0.0,0.0,0.0,0,12,48,False,False,False,True,False,False,False,False,False,False,False,False
2010-12-12,0.0,Clothes,0.0,0.0,0.0,0.0,0,12,49,False,False,False,True,False,False,False,False,False,False,False,False
2010-12-19,0.0,Clothes,0.0,0.0,0.0,0.0,0,12,50,False,False,False,True,False,False,False,False,False,False,False,False
2010-12-26,0.0,Clothes,0.0,0.0,0.0,0.0,0,12,51,False,False,False,True,False,False,False,False,False,False,False,False
2011-01-02,0.0,Clothes,0.0,0.0,0.0,0.0,0,1,52,False,False,False,True,False,False,False,False,False,False,False,False
2011-01-09,0.0,Clothes,0.0,0.0,0.0,0.0,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False
2011-01-16,0.0,Clothes,0.0,0.0,0.0,0.0,0,1,2,False,False,False,True,False,False,False,False,False,False,False,False
2011-01-23,0.0,Clothes,0.0,0.0,0.0,0.0,0,1,3,False,False,False,True,False,False,False,False,False,False,False,False
2011-01-30,0.0,Clothes,0.0,0.0,0.0,0.0,0,1,4,False,False,False,True,False,False,False,False,False,False,False,False
2011-02-06,0.0,Clothes,0.0,0.0,0.0,0.0,0,2,5,False,False,False,True,False,False,False,False,False,False,False,False
2011-02-13,0.0,Clothes,0.0,0.0,0.0,0.0,0,2,6,False,False,False,True,False,False,False,False,False,False,False,False
2011-02-20,0.0,Clothes,0.0,0.0,0.0,0.0,0,2,7,False,False,False,True,False,False,False,False,False,False,False,False
2011-02-27,0.0,Clothes,0.0,0.0,0.0,0.0,0,2,8,False,False,False,True,False,False,False,False,False,False,False,False
2011-03-06,0.0,Clothes,0.0,0.0,0.0,0.0,0,3,9,False,False,False,True,False,False,False,False,False,False,False,False
2011-03-13,0.0,Clothes,0.0,0.0,0.0,0.0,0,3,10,False,False,False,True,False,False,False,False,False,False,False,False
2011-03-20,0.0,Clothes,0.0,0.0,0.0,0.0,0,3,11,False,False,False,True,False,False,False,False,False,False,False,False
2011-03-27,0.0,Clothes,0.0,0.0,0.0,0.0,0,3,12,False,False,False,True,False,False,False,False,False,False,False,False
2011-04-03,0.0,Clothes,0.0,0.0,0.0,0.0,0,4,13,False,False,False,True,False,False,False,False,False,False,False,False
2011-04-10,0.0,Clothes,0.0,0.0,0.0,0.0,0,4,14,False,False,False,True,False,False,False,False,False,False,False,False
2011-04-17,0.0,Clothes,0.0,0.0,0.0,0.0,0,4,15,False,False,False,True,False,False,False,False,False,False,False,False
2011-04-24,0.0,Clothes,0.0,0.0,0.0,0.0,0,4,16,False,False,False,True,False,False,False,False,False,False,False,False
2011-05-01,0.0,Clothes,0.0,0.0,0.0,0.0,0,5,17,False,False,False,True,False,False,False,False,False,False,False,False
2011-05-08,0.0,Clothes,0.0,0.0,0.0,0.0,0,5,18,False,False,False,True,False,False,False,False,False,False,False,False
2011-05-15,0.0,Clothes,0.0,0.0,0.0,0.0,0,5,19,False,False,False,True,False,False,False,False,False,False,False,False
2011-05-22,0.0,Clothes,0.0,0.0,0.0,0.0,0,5,20,False,False,False,True,False,False,False,False,False,False,False,False
2011-05-29,0.0,Clothes,0.0,0.0,0.0,0.0,0,5,21,False,False,False,True,False,False,False,False,False,False,False,False
2011-06-05,0.0,Clothes,0.0,0.0,0.0,0.0,0,6,22,False,False,False,True,False,False,False,False,False,False,False,False
2011-06-12,0.0,Clothes,0.0,0.0,0.0,0.0,0,6,23,False,False,False,True,False,False,False,False,False,False,False,False
2011-06-19,0.0,Clothes,0.0,0.0,0.0,0.0,0,6,24,False,False,False,True,False,False,False,False,False,False,False,False
2011-06-26,0.0,Clothes,0.0,0.0,0.0,0.0,0,6,25,False,False,False,True,False,False,False,False,False,False,False,False
2011-07-03,0.0,Clothes,0.0,0.0,0.0,0.0,0,7,26,False,False,False,True,False,False,False,False,False,False,False,False
2011-07-10,0.0,Clothes,0.0,0.0,0.0,0.0,0,7,27,False,False,False,True,False,False,False,False,False,False,False,False
2011-07-17,0.0,Clothes,0.0,0.0,0.0,0.0,0,7,28,False,False,False,True,False,False,False,False,False,False,False,False
2011-07-24,0.0,Clothes,0.0,0.0,0.0,0.0,0,7,29,False,False,False,True,False,False,False,False,False,False,False,False
2011-07-31,97040.64,Clothes,0.0,0.0,0.0,0.0,1,7,30,False,False,False,True,False,False,False,False,False,False,False,False
2011-08-07,0.0,Clothes,97040.64,0.0,0.0,48520.320000000414,0,8,31,False,False,False,True,False,False,False,False,False,False,False,False
2011-08-14,0.0,Clothes,0.0,0.0,-1.0,48520.320000000414,0,8,32,False,False,False,True,False,False,False,False,False,False,False,False
2011-08-21,0.0,Clothes,0.0,0.0,0.0,48520.320000000414,0,8,33,False,False,False,True,False,False,False,False,False,False,False,False
2011-08-28,0.0,Clothes,0.0,97040.64,0.0,48520.320000000414,0,8,34,False,False,False,True,False,False,False,False,False,False,False,False
2011-09-04,0.0,Clothes,0.0,0.0,0.0,0.0,0,9,35,False,False,False,True,False,False,False,False,False,False,False,False
2011-09-11,0.0,Clothes,0.0,0.0,0.0,0.0,0,9,36,False,False,False,True,False,False,False,False,False,False,False,False
2011-09-18,0.0,Clothes,0.0,0.0,0.0,0.0,0,9,37,False,False,False,True,False,False,False,False,False,False,False,False
2011-09-25,0.0,Clothes,0.0,0.0,0.0,0.0,0,9,38,False,False,False,True,False,False,False,False,False,False,False,False
2011-10-02,0.0,Clothes,0.0,0.0,0.0,0.0,0,10,39,False,False,False,True,False,False,False,False,False,False,False,False
2011-10-09,0.0,Clothes,0.0,0.0,0.0,0.0,0,10,40,False,False,False,True,False,False,False,False,False,False,False,False
2011-10-16,0.0,Clothes,0.0,0.0,0.0,0.0,0,10,41,False,False,False,True,False,False,False,False,False,False,False,False
2011-10-23,0.0,Clothes,0.0,0.0,0.0,0.0,0,10,42,False,False,False,True,False,False,False,False,False,False,False,False
2011-10-30,0.0,Clothes,0.0,0.0,0.0,0.0,0,10,43,False,False,False,True,False,False,False,False,False,False,False,False
2011-11-06,0.0,Clothes,0.0,0.0,0.0,0.0,0,11,44,False,False,False,True,False,False,False,False,False,False,False,False
2011-11-13,0.0,Clothes,0.0,0.0,0.0,0.0,0,11,45,False,False,False,True,False,False,False,False,False,False,False,False
2011-11-20,0.0,Clothes,0.0,0.0,0.0,0.0,0,11,46,False,False,False,True,False,False,False,False,False,False,False,False
2011-11-27,0.0,Clothes,0.0,0.0,0.0,0.0,0,11,47,False,False,False,True,False,False,False,False,False,False,False,False
2011-12-04,0.0,Clothes,0.0,0.0,0.0,0.0,0,12,48,False,False,False,True,False,False,False,False,False,False,False,False
2011-12-11,0.0,Clothes,0.0,0.0,0.0,0.0,0,12,49,False,False,False,True,False,False,False,False,False,False,False,False
2011-12-18,0.0,Clothes,0.0,0.0,0.0,0.0,0,12,50,False,False,False,True,False,False,False,False,False,False,False,False
2011-12-25,0.0,Clothes,0.0,0.0,0.0,0.0,0,12,51,False,False,False,True,False,False,False,False,False,False,False,False
2012-01-01,0.0,Clothes,0.0,0.0,0.0,0.0,0,1,52,False,False,False,True,False,False,False,False,False,False,False,False
2012-01-08,0.0,Clothes,0.0,0.0,0.0,0.0,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False
2012-01-15,0.0,Clothes,0.0,0.0,0.0,0.0,0,1,2,False,False,False,True,False,False,False,False,False,False,False,False
2012-01-22,0.0,Clothes,0.0,0.0,0.0,0.0,0,1,3,False,False,False,True,False,False,False,False,False,False,False,False
2012-01-29,0.0,Clothes,0.0,0.0,0.0,0.0,0,1,4,False,False,False,True,False,False,False,False,False,False,False,False
2012-02-05,0.0,Clothes,0.0,0.0,0.0,0.0,0,2,5,False,False,False,True,False,False,False,False,False,False,False,False
2012-02-12,0.0,Clothes,0.0,0.0,0.0,0.0,0,2,6,False,False,False,True,False,False,False,False,False,False,False,False
2012-02-19,0.0,Clothes,0.0,0.0,0.0,0.0,0,2,7,False,False,False,True,False,False,False,False,False,False,False,False
2012-02-26,0.0,Clothes,0.0,0.0,0.0,0.0,0,2,8,False,False,False,True,False,False,False,False,False,False,False,False
2012-03-04,0.0,Clothes,0.0,0.0,0.0,0.0,0,3,9,False,False,False,True,False,False,False,False,False,False,False,False
2012-03-11,0.0,Clothes,0.0,0.0,0.0,0.0,0,3,10,False,False,False,True,False,False,False,False,False,False,False,False
2012-03-18,0.0,Clothes,0.0,0.0,0.0,0.0,0,3,11,False,False,False,True,False,False,False,False,False,False,False,False
2012-03-25,0.0,Clothes,0.0,0.0,0.0,0.0,0,3,12,False,False,False,True,False,False,False,False,False,False,False,False
2012-04-01,0.0,Clothes,0.0,0.0,0.0,0.0,0,4,13,False,False,False,True,False,False,False,False,False,False,False,False
2012-04-08,0.0,Clothes,0.0,0.0,0.0,0.0,0,4,14,False,False,False,True,False,False,False,False,False,False,False,False
2012-04-15,0.0,Clothes,0.0,0.0,0.0,0.0,0,4,15,False,False,False,True,False,False,False,False,False,False,False,False
2012-04-22,0.0,Clothes,0.0,0.0,0.0,0.0,0,4,16,False,False,False,True,False,False,False,False,False,False,False,False
2012-04-29,182825.44,Clothes,0.0,0.0,0.0,0.0,1,4,17,False,False,False,True,False,False,False,False,False,False,False,False
2012-05-06,0.0,Clothes,182825.44,0.0,0.0,91412.72000000023,0,5,18,False,False,False,True,False,False,False,False,False,False,False,False
2012-05-13,0.0,Clothes,0.0,0.0,-1.0,91412.72000000023,0,5,19,False,False,False,True,False,False,False,False,False,False,False,False
2012-05-20,0.0,Clothes,0.0,0.0,0.0,91412.72000000023,0,5,20,False,False,False,True,False,False,False,False,False,False,False,False
2012-05-27,0.0,Clothes,0.0,182825.44,0.0,91412.72000000023,0,5,21,False,False,False,True,False,False,False,False,False,False,False,False
2012-06-03,0.0,Clothes,0.0,0.0,0.0,0.0,0,6,22,False,False,False,True,False,False,False,False,False,False,False,False
2012-06-10,380512.96,Clothes,0.0,0.0,0.0,0.0,1,6,23,False,False,False,True,False,False,False,False,False,False,False,False
2012-06-17,0.0,Clothes,380512.96,0.0,0.0,190256.48000000013,0,6,24,False,False,False,True,False,False,False,False,False,False,False,False
2012-06-24,0.0,Clothes,0.0,0.0,-1.0,190256.48000000013,0,6,25,False,False,False,True,False,False,False,False,False,False,False,False
2012-07-01,0.0,Clothes,0.0,0.0,0.0,190256.48000000013,0,7,26,False,False,False,True,False,False,False,False,False,False,False,False
2012-07-08,0.0,Clothes,0.0,380512.96,0.0,190256.48000000013,0,7,27,False,False,False,True,False,False,False,False,False,False,False,False
2012-07-15,0.0,Clothes,0.0,0.0,0.0,0.0,0,7,28,False,False,False,True,False,False,False,False,False,False,False,False
2012-07-22,0.0,Clothes,0.0,0.0,0.0,0.0,0,7,29,False,False,False,True,False,False,False,False,False,False,False,False
2012-07-29,0.0,Clothes,0.0,0.0,0.0,0.0,0,7,30,False,False,False,True,False,False,False,False,False,False,False,False
2012-08-05,0.0,Clothes,0.0,0.0,0.0,0.0,0,8,31,False,False,False,True,False,False,False,False,False,False,False,False
2012-08-12,0.0,Clothes,0.0,0.0,0.0,0.0,0,8,32,False,False,False,True,False,False,False,False,False,False,False,False
2012-08-19,0.0,Clothes,0.0,0.0,0.0,0.0,0,8,33,False,False,False,True,False,False,False,False,False,False,False,False
2012-08-26,0.0,Clothes,0.0,0.0,0.0,0.0,0,8,34,False,False,False,True,False,False,False,False,False,False,False,False
2012-09-02,0.0,Clothes,0.0,0.0,0.0,0.0,0,9,35,False,False,False,True,False,False,False,False,False,False,False,False
2012-09-09,0.0,Clothes,0.0,0.0,0.0,0.0,0,9,36,False,False,False,True,False,False,False,False,False,False,False,False
2012-09-16,0.0,Clothes,0.0,0.0,0.0,0.0,0,9,37,False,False,False,True,False,False,False,False,False,False,False,False
2012-09-23,861563.52,Clothes,0.0,0.0,0.0,0.0,1,9,38,False,False,False,True,False,False,False,False,False,False,False,False
2012-09-30,0.0,Clothes,861563.52,0.0,0.0,430781.76,0,9,39,False,False,False,True,False,False,False,False,False,False,False,False
2012-10-07,0.0,Clothes,0.0,0.0,-1.0,430781.76,0,10,40,False,False,False,True,False,False,False,False,False,False,False,False
2012-10-14,0.0,Clothes,0.0,0.0,0.0,430781.76,0,10,41,False,False,False,True,False,False,False,False,False,False,False,False
2012-10-21,0.0,Clothes,0.0,861563.52,0.0,430781.76,0,10,42,False,False,False,True,False,False,False,False,False,False,False,False
2012-10-28,0.0,Clothes,0.0,0.0,0.0,0.0,0,10,43,False,False,False,True,False,False,False,False,False,False,False,False
2012-11-04,0.0,Clothes,0.0,0.0,0.0,0.0,0,11,44,False,False,False,True,False,False,False,False,False,False,False,False
2012-11-11,0.0,Clothes,0.0,0.0,0.0,0.0,0,11,45,False,False,False,True,False,False,False,False,False,False,False,False
2012-11-18,0.0,Clothes,0.0,0.0,0.0,0.0,0,11,46,False,False,False,True,False,False,False,False,False,False,False,False
2012-11-25,0.0,Clothes,0.0,0.0,0.0,0.0,0,11,47,False,False,False,True,False,False,False,False,False,False,False,False
2012-12-02,0.0,Clothes,0.0,0.0,0.0,0.0,0,12,48,False,False,False,True,False,False,False,False,False,False,False,False
2012-12-09,0.0,Clothes,0.0,0.0,0.0,0.0,0,12,49,False,False,False,True,False,False,False,False,False,False,False,False
2012-12-16,0.0,Clothes,0.0,0.0,0.0,0.0,0,12,50,False,False,False,True,False,False,False,False,False,False,False,False
2012-12-23,0.0,Clothes,0.0,0.0,0.0,0.0,0,12,51,False,False,False,True,False,False,False,False,False,False,False,False
2012-12-30,0.0,Clothes,0.0,0.0,0.0,0.0,0,12,52,False,False,False,True,False,False,False,False,False,False,False,False
2013-01-06,0.0,Clothes,0.0,0.0,0.0,0.0,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False
2013-01-13,0.0,Clothes,0.0,0.0,0.0,0.0,0,1,2,False,False,False,True,False,False,False,False,False,False,False,False
2013-01-20,0.0,Clothes,0.0,0.0,0.0,0.0,0,1,3,False,False,False,True,False,False,False,False,False,False,False,False
2013-01-27,0.0,Clothes,0.0,0.0,0.0,0.0,0,1,4,False,False,False,True,False,False,False,False,False,False,False,False
2013-02-03,0.0,Clothes,0.0,0.0,0.0,0.0,0,2,5,False,False,False,True,False,False,False,False,False,False,False,False
2013-02-10,0.0,Clothes,0.0,0.0,0.0,0.0,0,2,6,False,False,False,True,False,False,False,False,False,False,False,False
2013-02-17,0.0,Clothes,0.0,0.0,0.0,0.0,0,2,7,False,False,False,True,False,False,False,False,False,False,False,False
2013-02-24,0.0,Clothes,0.0,0.0,0.0,0.0,0,2,8,False,False,False,True,False,False,False,False,False,False,False,False
2013-03-03,0.0,Clothes,0.0,0.0,0.0,0.0,0,3,9,False,False,False,True,False,False,False,False,False,False,False,False
2013-03-10,0.0,Clothes,0.0,0.0,0.0,0.0,0,3,10,False,False,False,True,False,False,False,False,False,False,False,False
2013-03-17,0.0,Clothes,0.0,0.0,0.0,0.0,0,3,11,False,False,False,True,False,False,False,False,False,False,False,False
2013-03-24,0.0,Clothes,0.0,0.0,0.0,0.0,0,3,12,False,False,False,True,False,False,False,False,False,False,False,False
2013-03-31,0.0,Clothes,0.0,0.0,0.0,0.0,0,3,13,False,False,False,True,False,False,False,False,False,False,False,False
2013-04-07,0.0,Clothes,0.0,0.0,0.0,0.0,0,4,14,False,False,False,True,False,False,False,False,False,False,False,False
2013-04-14,0.0,Clothes,0.0,0.0,0.0,0.0,0,4,15,False,False,False,True,False,False,False,False,False,False,False,False
2013-04-21,0.0,Clothes,0.0,0.0,0.0,0.0,0,4,16,False,False,False,True,False,False,False,False,False,False,False,False
2013-04-28,0.0,Clothes,0.0,0.0,0.0,0.0,0,4,17,False,False,False,True,False,False,False,False,False,False,False,False
2013-05-05,0.0,Clothes,0.0,0.0,0.0,0.0,0,5,18,False,False,False,True,False,False,False,False,False,False,False,False
2013-05-12,0.0,Clothes,0.0,0.0,0.0,0.0,0,5,19,False,False,False,True,False,False,False,False,False,False,False,False
2013-05-19,0.0,Clothes,0.0,0.0,0.0,0.0,0,5,20,False,False,False,True,False,False,False,False,False,False,False,False
2013-05-26,0.0,Clothes,0.0,0.0,0.0,0.0,0,5,21,False,False,False,True,False,False,False,False,False,False,False,False
2013-06-02,0.0,Clothes,0.0,0.0,0.0,0.0,0,6,22,False,False,False,True,False,False,False,False,False,False,False,False
2013-06-09,0.0,Clothes,0.0,0.0,0.0,0.0,0,6,23,False,False,False,True,False,False,False,False,False,False,False,False
2013-06-16,0.0,Clothes,0.0,0.0,0.0,0.0,0,6,24,False,False,False,True,False,False,False,False,False,False,False,False
2013-06-23,0.0,Clothes,0.0,0.0,0.0,0.0,0,6,25,False,False,False,True,False,False,False,False,False,False,False,False
2013-06-30,0.0,Clothes,0.0,0.0,0.0,0.0,0,6,26,False,False,False,True,False,False,False,False,False,False,False,False
2013-07-07,0.0,Clothes,0.0,0.0,0.0,0.0,0,7,27,False,False,False,True,False,False,False,False,False,False,False,False
2013-07-14,0.0,Clothes,0.0,0.0,0.0,0.0,0,7,28,False,False,False,True,False,False,False,False,False,False,False,False
2013-07-21,0.0,Clothes,0.0,0.0,0.0,0.0,0,7,29,False,False,False,True,False,False,False,False,False,False,False,False
2013-07-28,0.0,Clothes,0.0,0.0,0.0,0.0,0,7,30,False,False,False,True,False,False,False,False,False,False,False,False
2013-08-04,0.0,Clothes,0.0,0.0,0.0,0.0,0,8,31,False,False,False,True,False,False,False,False,False,False,False,False
2013-08-11,0.0,Clothes,0.0,0.0,0.0,0.0,0,8,32,False,False,False,True,False,False,False,False,False,False,False,False
2013-08-18,0.0,Clothes,0.0,0.0,0.0,0.0,0,8,33,False,False,False,True,False,False,False,False,False,False,False,False
2013-08-25,0.0,Clothes,0.0,0.0,0.0,0.0,0,8,34,False,False,False,True,False,False,False,False,False,False,False,False
2013-09-01,0.0,Clothes,0.0,0.0,0.0,0.0,0,9,35,False,False,False,True,False,False,False,False,False,False,False,False
2013-09-08,0.0,Clothes,0.0,0.0,0.0,0.0,0,9,36,False,False,False,True,False,False,False,False,False,False,False,False
2013-09-15,0.0,Clothes,0.0,0.0,0.0,0.0,0,9,37,False,False,False,True,False,False,False,False,False,False,False,False
2013-09-22,0.0,Clothes,0.0,0.0,0.0,0.0,0,9,38,False,False,False,True,False,False,False,False,False,False,False,False
2013-09-29,0.0,Clothes,0.0,0.0,0.0,0.0,0,9,39,False,False,False,True,False,False,False,False,False,False,False,False
2013-10-06,0.0,Clothes,0.0,0.0,0.0,0.0,0,10,40,False,False,False,True,False,False,False,False,False,False,False,False
2013-10-13,0.0,Clothes,0.0,0.0,0.0,0.0,0,10,41,False,False,False,True,False,False,False,False,False,False,False,False
2013-10-20,0.0,Clothes,0.0,0.0,0.0,0.0,0,10,42,False,False,False,True,False,False,False,False,False,False,False,False
2013-10-27,0.0,Clothes,0.0,0.0,0.0,0.0,0,10,43,False,False,False,True,False,False,False,False,False,False,False,False
2013-11-03,0.0,Clothes,0.0,0.0,0.0,0.0,0,11,44,False,False,False,True,False,False,False,False,False,False,False,False
2013-11-10,0.0,Clothes,0.0,0.0,0.0,0.0,0,11,45,False,False,False,True,False,False,False,False,False,False,False,False
2013-11-17,0.0,Clothes,0.0,0.0,0.0,0.0,0,11,46,False,False,False,True,False,False,False,False,False,False,False,False
2013-11-24,0.0,Clothes,0.0,0.0,0.0,0.0,0,11,47,False,False,False,True,False,False,False,False,False,False,False,False
2013-12-01,0.0,Clothes,0.0,0.0,0.0,0.0,0,12,48,False,False,False,True,False,False,False,False,False,False,False,False
2013-12-08,0.0,Clothes,0.0,0.0,0.0,0.0,0,12,49,False,False,False,True,False,False,False,False,False,False,False,False
2013-12-15,0.0,Clothes,0.0,0.0,0.0,0.0,0,12,50,False,False,False,True,False,False,False,False,False,False,False,False
2013-12-22,0.0,Clothes,0.0,0.0,0.0,0.0,0,12,51,False,False,False,True,False,False,False,False,False,False,False,False
2013-12-29,0.0,Clothes,0.0,0.0,0.0,0.0,0,12,52,False,False,False,True,False,False,False,False,False,False,False,False
2014-01-05,0.0,Clothes,0.0,0.0,0.0,0.0,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False
2014-01-12,0.0,Clothes,0.0,0.0,0.0,0.0,0,1,2,False,False,False,True,False,False,False,False,False,False,False,False
2014-01-19,0.0,Clothes,0.0,0.0,0.0,0.0,0,1,3,False,False,False,True,False,False,False,False,False,False,False,False
2014-01-26,0.0,Clothes,0.0,0.0,0.0,0.0,0,1,4,False,False,False,True,False,False,False,False,False,False,False,False
2014-02-02,0.0,Clothes,0.0,0.0,0.0,0.0,0,2,5,False,False,False,True,False,False,False,False,False,False,False,False
2014-02-09,0.0,Clothes,0.0,0.0,0.0,0.0,0,2,6,False,False,False,True,False,False,False,False,False,False,False,False
2014-02-16,0.0,Clothes,0.0,0.0,0.0,0.0,0,2,7,False,False,False,True,False,False,False,False,False,False,False,False
2014-02-23,0.0,Clothes,0.0,0.0,0.0,0.0,0,2,8,False,False,False,True,False,False,False,False,False,False,False,False
2014-03-02,0.0,Clothes,0.0,0.0,0.0,0.0,0,3,9,False,False,False,True,False,False,False,False,False,False,False,False
2014-03-09,0.0,Clothes,0.0,0.0,0.0,0.0,0,3,10,False,False,False,True,False,False,False,False,False,False,False,False
2014-03-16,0.0,Clothes,0.0,0.0,0.0,0.0,0,3,11,False,False,False,True,False,False,False,False,False,False,False,False
2014-03-23,0.0,Clothes,0.0,0.0,0.0,0.0,0,3,12,False,False,False,True,False,False,False,False,False,False,False,False
2014-03-30,0.0,Clothes,0.0,0.0,0.0,0.0,0,3,13,False,False,False,True,False,False,False,False,False,False,False,False
2014-04-06,0.0,Clothes,0.0,0.0,0.0,0.0,0,4,14,False,False,False,True,False,False,False,False,False,False,False,False
2014-04-13,0.0,Clothes,0.0,0.0,0.0,0.0,0,4,15,False,False,False,True,False,False,False,False,False,False,False,False
2014-04-20,0.0,Clothes,0.0,0.0,0.0,0.0,0,4,16,False,False,False,True,False,False,False,False,False,False,False,False
2014-04-27,0.0,Clothes,0.0,0.0,0.0,0.0,0,4,17,False,False,False,True,False,False,False,False,False,False,False,False
2014-05-04,0.0,Clothes,0.0,0.0,0.0,0.0,0,5,18,False,False,False,True,False,False,False,False,False,False,False,False
2014-05-11,0.0,Clothes,0.0,0.0,0.0,0.0,0,5,19,False,False,False,True,False,False,False,False,False,False,False,False
2014-05-18,0.0,Clothes,0.0,0.0,0.0,0.0,0,5,20,False,False,False,True,False,False,False,False,False,False,False,False
2014-05-25,0.0,Clothes,0.0,0.0,0.0,0.0,0,5,21,False,False,False,True,False,False,False,False,False,False,False,False
2014-06-01,0.0,Clothes,0.0,0.0,0.0,0.0,0,6,22,False,False,False,True,False,False,False,False,False,False,False,False
2014-06-08,0.0,Clothes,0.0,0.0,0.0,0.0,0,6,23,False,False,False,True,False,False,False,False,False,False,False,False
2014-06-15,0.0,Clothes,0.0,0.0,0.0,0.0,0,6,24,False,False,False,True,False,False,False,False,False,False,False,False
2014-06-22,0.0,Clothes,0.0,0.0,0.0,0.0,0,6,25,False,False,False,True,False,False,False,False,False,False,False,False
2014-06-29,0.0,Clothes,0.0,0.0,0.0,0.0,0,6,26,False,False,False,True,False,False,False,False,False,False,False,False
2014-07-06,0.0,Clothes,0.0,0.0,0.0,0.0,0,7,27,False,False,False,True,False,False,False,False,False,False,False,False
2014-07-13,0.0,Clothes,0.0,0.0,0.0,0.0,0,7,28,False,False,False,True,False,False,False,False,False,False,False,False
2014-07-20,0.0,Clothes,0.0,0.0,0.0,0.0,0,7,29,False,False,False,True,False,False,False,False,False,False,False,False
2014-07-27,0.0,Clothes,0.0,0.0,0.0,0.0,0,7,30,False,False,False,True,False,False,False,False,False,False,False,False
2014-08-03,455479.04,Clothes,0.0,0.0,0.0,0.0,1,8,31,False,False,False,True,False,False,False,False,False,False,False,False
2014-08-10,0.0,Clothes,455479.04,0.0,0.0,227739.52000000008,0,8,32,False,False,False,True,False,False,False,False,False,False,False,False
2014-08-17,0.0,Clothes,0.0,0.0,-1.0,227739.52000000008,0,8,33,False,False,False,True,False,False,False,False,False,False,False,False
2014-08-24,0.0,Clothes,0.0,0.0,0.0,227739.52000000008,0,8,34,False,False,False,True,False,False,False,False,False,False,False,False
2014-08-31,0.0,Clothes,0.0,455479.04,0.0,227739.52000000008,0,8,35,False,False,False,True,False,False,False,False,False,False,False,False
2014-09-07,0.0,Clothes,0.0,0.0,0.0,0.0,0,9,36,False,False,False,True,False,False,False,False,False,False,False,False
2014-09-14,0.0,Clothes,0.0,0.0,0.0,0.0,0,9,37,False,False,False,True,False,False,False,False,False,False,False,False
2014-09-21,0.0,Clothes,0.0,0.0,0.0,0.0,0,9,38,False,False,False,True,False,False,False,False,False,False,False,False
2014-09-28,0.0,Clothes,0.0,0.0,0.0,0.0,0,9,39,False,False,False,True,False,False,False,False,False,False,False,False
2014-10-05,0.0,Clothes,0.0,0.0,0.0,0.0,0,10,40,False,False,False,True,False,False,False,False,False,False,False,False
2014-10-12,0.0,Clothes,0.0,0.0,0.0,0.0,0,10,41,False,False,False,True,False,False,False,False,False,False,False,False
2014-10-19,856973.76,Clothes,0.0,0.0,0.0,0.0,1,10,42,False,False,False,True,False,False,False,False,False,False,False,False
2014-10-26,0.0,Clothes,856973.76,0.0,0.0,428486.8800000001,0,10,43,False,False,False,True,False,False,False,False,False,False,False,False
2014-11-02,0.0,Clothes,0.0,0.0,-1.0,428486.8800000001,0,11,44,False,False,False,True,False,False,False,False,False,False,False,False
2014-11-09,0.0,Clothes,0.0,0.0,0.0,428486.8800000001,0,11,45,False,False,False,True,False,False,False,False,False,False,False,False
2014-11-16,0.0,Clothes,0.0,856973.76,0.0,428486.8800000001,0,11,46,False,False,False,True,False,False,False,False,False,False,False,False
2014-11-23,0.0,Clothes,0.0,0.0,0.0,0.0,0,11,47,False,False,False,True,False,False,False,False,False,False,False,False
